GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianCoreCertificateId,9,69,6,8,3,12,6,6,0,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianCAStatus,13,87,2,8,3,28,3,9,1,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianCertUtils,35,182,9,27,9,47,8,18,0,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianMiniCertificate,17,102,0,0,7,25,6,6,6,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianStreamConsumer,11,19,2,0,2,7,2,3,1,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianCertificateASN1,100,103,19,8,19,25,16,6,2,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianCoreCertificate,102,719,20,34,24,166,22,45,2,38
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.cert,GordianMiniCertificateASN1,78,96,15,3,14,27,11,8,2,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.encrypt,GordianCoreEncryptorAlgId,0,334,0,17,0,58,0,18,0,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.encrypt,GordianCoreEncryptor,26,67,3,3,6,22,6,8,3,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.encrypt,GordianCoreEncryptor.GordianEncryptMode,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.encrypt,GordianCompositeEncryptor,8,146,1,11,2,40,2,11,1,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.encrypt,GordianCoreEncryptorFactory,40,279,11,46,11,70,15,30,4,11
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.sign.spec,GordianSignatureType,0,63,0,0,0,11,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.sign.spec,GordianSignatureSpecBuilder,5,119,0,0,1,18,1,18,1,18
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keystore,GordianKeyStore,12,0,4,0,1,0,3,0,1,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.sign,GordianSignParams,38,0,4,0,8,0,7,0,5,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.sign,GordianSignatureFactory,0,15,0,0,0,5,0,2,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.digest,GordianCoreDigestFactory,9,95,2,10,2,27,3,17,1,13
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.digest,GordianCoreDigestAlgId,0,508,0,8,0,76,0,16,0,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.digest,GordianCoreDigest,12,44,3,5,2,12,3,6,0,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.util,GordianGenerator,0,29,0,0,0,7,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.util,GordianGenerator.GordianUtilGenerator,0,20,0,2,0,5,0,3,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.util,GordianUtilities,25,22,0,0,9,11,7,11,7,11
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.mac,GordianCoreMacParameters,0,72,0,6,0,20,0,9,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.mac,GordianCoreMac,17,84,4,6,3,23,4,10,0,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.mac,GordianCoreMacFactory,16,319,16,56,2,70,16,46,0,21
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.mac,GordianCoreMacParamsBuilder,122,45,8,0,40,16,12,5,8,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.mac,GordianCoreMacParams,37,26,0,0,15,11,10,7,10,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.mac.spec,GordianMacSpecBuilder,41,202,0,0,6,28,6,25,6,25
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.mac.spec,GordianSipHashType,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.mac.spec,GordianMacType,0,99,0,0,0,17,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianDigestInputStream.GordianDigestBuffer,0,33,0,2,0,11,0,3,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianInputStream.GordianProcessedBuffer,29,69,3,5,8,19,3,8,1,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianStreamDefinition,4,445,0,19,1,113,1,28,1,17
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianStreamDefinition.GordianStreamType,6,71,1,3,1,13,1,5,0,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianPipedStream,0,31,0,0,0,7,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianInputStream,95,104,16,14,26,30,16,11,6,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianDigestInputStream,5,40,1,1,1,11,1,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianLZMAInputStream,29,54,0,0,12,18,3,4,3,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianCipherInputStream,0,10,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianCipherInputStream.GordianCipherBuffer,8,68,1,7,2,18,1,6,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianPipedStream.GordianPipedOutputStream,40,46,3,3,13,15,5,4,2,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianMacInputStream,11,47,3,3,4,14,3,4,0,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianPipedStream.GordianPipedInputStream,44,109,8,10,11,30,8,6,2,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianDigestOutputStream,2,56,1,1,1,15,1,6,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianStreamManager,12,368,3,24,9,93,4,19,2,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianMacInputStream.GordianMacBuffer,0,33,0,2,0,11,0,3,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianLZMAInputStream.GordianDecoderService,28,53,4,2,6,14,3,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianLZMAOutputStream,19,52,0,0,8,18,2,5,2,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianOutputStream,12,64,3,3,3,22,4,7,1,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianCipherOutputStream,20,77,1,5,5,21,1,8,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianLZMAOutputStream.GordianEncoderService,18,46,3,1,3,12,2,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.stream,GordianMacOutputStream,2,57,1,1,1,16,1,7,0,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.digest,GordianDigest,0,6,0,0,0,2,0,1,0,1
GordianKnot Security Framework,org.bouncycastle.crypto.patch.modes,GordianKCCMBlockCipher,181,910,32,60,34,161,32,38,6,16
GordianKnot Security Framework,org.bouncycastle.crypto.patch.modes,GordianKGCMBlockCipher.ExposedByteArrayOutputStream,0,6,0,0,0,3,0,2,0,2
GordianKnot Security Framework,org.bouncycastle.crypto.patch.modes,GordianKCCMBlockCipher.ExposedByteArrayOutputStream,0,6,0,0,0,3,0,2,0,2
GordianKnot Security Framework,org.bouncycastle.crypto.patch.modes,GordianKGCMBlockCipher,80,681,12,44,19,133,17,31,5,14
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianISAPKey,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianPBEType,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianChaCha20Key,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianSalsa20Key,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianSymKeyType,0,177,0,0,0,30,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianVMPCKey,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianCipherMode,0,129,0,0,0,22,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianSkeinXofKey,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianRomulusKey,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianSymKeySpecBuilder,151,58,0,0,25,8,25,8,25,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeyType,0,129,0,0,0,22,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianSymCipherSpecBuilder,42,69,0,0,6,9,6,9,6,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySpecBuilder,163,23,0,0,23,3,23,3,23,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianBlakeXofKey,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianSparkleKey,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianPadding,0,39,0,0,0,7,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamKeySubType.GordianElephantKey,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher.spec,GordianStreamCipherSpecBuilder,0,17,0,2,0,5,0,3,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cert,GordianKeyPairUsage,0,52,0,2,0,13,0,6,0,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cert,GordianCertificate,0,7,0,0,0,1,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cert,GordianKeyPairUse,0,70,0,0,0,13,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.zip,GordianZipLockType,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.lock,GordianKeyPairLock,0,4,0,0,0,1,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.lock,GordianKeySetLock,0,4,0,0,0,1,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.agree.spec,GordianAgreementKDF,0,63,0,0,0,11,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.agree.spec,GordianAgreementSpecBuilder,75,43,0,2,8,7,8,5,8,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.agree.spec,GordianAgreementType,0,45,0,0,0,8,0,1,0,1
GordianKnot Security Framework,SevenZip.Compression.RangeCoder,BitTreeDecoder,0,110,0,6,0,26,0,8,0,5
GordianKnot Security Framework,SevenZip.Compression.RangeCoder,Encoder,0,314,0,24,0,62,0,27,0,15
GordianKnot Security Framework,SevenZip.Compression.RangeCoder,BitTreeEncoder,0,212,0,12,0,53,0,14,0,8
GordianKnot Security Framework,SevenZip.Compression.RangeCoder,Decoder,0,212,0,14,0,39,0,14,0,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.key,GordianCoreKey,0,9,0,0,0,4,0,2,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.key,GordianCoreKeyAlgId,0,552,2,24,0,95,2,25,0,14
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.key,GordianCoreKeyGenerator,23,115,4,2,5,29,5,4,2,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianSP800CTRDRBG,30,600,3,31,8,126,4,21,1,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianSP800HashDRBG,13,351,2,18,3,80,3,15,1,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianSP800HMacDRBG,25,239,2,14,7,65,3,13,1,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianCoreRandomFactory,38,683,15,40,11,137,18,43,3,28
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianCombinedRandom,20,175,1,7,6,45,4,10,3,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianSecureRandom,41,180,3,9,9,50,6,11,3,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.random,GordianX931CipherDRBG,37,213,3,13,12,48,6,11,3,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.factory,GordianCoreFactory,23,276,6,12,6,67,8,37,2,34
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.factory,GordianCoreAsyncFactory,0,55,0,0,0,14,0,7,0,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStore,246,785,53,73,52,178,50,60,7,40
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreEntry.GordianCoreKeyStoreSet,22,35,5,5,4,9,6,3,1,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianBaseKeyStore.GordianKeyStoreCertificateKey,15,52,5,5,5,16,6,5,1,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreElement.GordianKeyStoreSetElement,21,98,6,6,7,23,8,6,2,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreFactory,25,66,2,2,5,16,3,5,1,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCertAckASN1,17,69,2,2,4,19,2,6,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianPEMCoder,180,495,22,25,40,114,21,32,3,25
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreEntry.GordianCoreKeyStoreCertificate,57,0,10,0,13,0,9,0,4,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreDocument,169,799,26,62,49,218,26,44,4,19
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCRMBuilder.XPOPOPrivKey,16,0,0,0,4,0,2,0,2,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianPEMObject,0,15,0,0,0,6,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreElement.GordianKeyStoreCertificateElement,59,12,10,0,15,4,9,2,4,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCRMBuilder,90,387,4,8,19,83,5,14,1,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreElement.GordianKeyStoreKeyElement,25,116,7,7,8,27,9,7,2,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCRMParser,364,336,33,26,85,82,32,11,5,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCRMEncryptor.GordianCRMResult,0,15,0,0,0,6,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreDocument.GordianStoreEntryType,15,90,5,9,5,20,4,8,0,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreManager,12,292,5,21,2,59,5,17,0,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreEntry.GordianCoreKeyStorePair,27,50,6,6,4,12,7,4,1,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreGateway,59,434,10,10,13,99,12,20,3,19
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreElement.GordianKeyStoreLockElement,39,27,10,0,10,9,7,4,2,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCertResponseASN1,32,354,10,21,7,77,10,21,0,15
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianKeyStoreElement.GordianKeyStorePairElement,22,210,7,13,7,46,8,15,1,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianPEMParser,43,208,3,15,11,58,3,13,0,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreEntry.GordianCoreKeyStoreKey,22,35,5,5,4,9,6,3,1,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianPEMObject.GordianPEMObjectType,6,89,1,3,1,16,1,5,0,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreGateway.GordianRequestCache,0,15,0,0,0,6,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCoreKeyStoreEntry,10,31,3,3,4,10,4,4,1,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.keystore,GordianCRMEncryptor,51,357,1,5,9,73,2,15,1,13
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianSkeinXofEngine,88,164,10,12,19,41,13,8,4,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianAnubisEngine,28,7411,6,40,6,98,6,26,0,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianXChaCha20Engine,14,138,2,2,2,19,2,4,0,4
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianRabbitEngine,29,1176,10,44,6,134,11,33,1,16
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianZuc128Engine,29,3366,10,18,6,174,11,30,1,26
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianSimonEngine,23,1586,8,20,5,51,8,18,0,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianRabbitEngine.GordianRabbitContext,0,32,0,0,0,7,0,2,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianZuc256Engine,18,693,5,7,4,44,6,11,1,9
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianBlake2XEngine,90,158,10,12,19,40,13,8,4,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianSosemanukEngine,59,9774,13,67,11,2010,13,43,1,15
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianEllipticEncryptor,68,516,21,35,15,113,21,27,0,20
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianLeaEngine,29,824,11,28,6,117,10,31,0,21
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianSnow3GEngine,29,3262,10,22,6,183,11,29,1,23
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianMARSEngine,28,3805,5,39,6,249,5,37,0,20
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianSpeckEngine,23,294,8,18,5,46,8,16,0,11
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.engines,GordianBlake3Engine,75,157,10,12,17,37,13,8,4,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.encrypt.spec,GordianEncryptorSpecBuilder,15,34,0,0,3,5,3,5,3,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.encrypt.spec,GordianSM2EncryptionType,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianNTRUSpec,0,39,0,0,0,7,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianLMSSpec.GordianLMSHash,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianMLKEMSpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianCMCESpec,0,63,0,0,0,11,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianSnovaSpec,0,267,0,0,0,45,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianLMSSpec.GordianLMSWidth,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianXMSSSpec.GordianXMSSMTLayers,3,53,0,0,1,10,1,2,1,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianFalconSpec,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianPicnicSpec,0,75,0,0,0,13,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianKeyPairType,0,177,0,0,0,30,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianRSASpec,0,45,0,0,0,8,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianXMSSSpec.GordianXMSSDigestType,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianBIKESpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianEdwardsSpec,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianNTRUPrimeSpec.GordianNTRUPrimeParams,0,39,0,0,0,7,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianHQCSpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianSM2Spec,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianMayoSpec,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianDHSpec,0,75,0,0,0,13,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianDSTUSpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianXMSSSpec.GordianXMSSKeyType,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianDSASpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianLMSSpec.GordianLMSHeight,0,33,0,0,0,6,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianFRODOSpec,0,39,0,0,0,7,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianNTRUPlusSpec,0,21,0,0,0,4,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianSABERSpec,0,57,0,0,0,10,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianKeyPairSpecBuilder,9,234,0,0,1,33,1,33,1,33
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianSLHDSASpec,0,147,0,0,0,25,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianNTRUPrimeSpec.GordianNTRUPrimeType,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianMLDSASpec,0,39,0,0,0,7,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianGOSTSpec,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianXMSSSpec.GordianXMSSHeight,0,49,0,0,0,10,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keypair.spec,GordianECSpec,0,111,0,0,0,19,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher,GordianWrapper,0,5,0,0,0,1,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher,GordianCipher,76,63,7,3,18,12,8,5,4,4
